GOOG,2021-11-02 20:00:03,2917.26
GOOG,2021-11-02 20:00:03,2917.26
MSFT,2021-11-02 20:00:03,333.13
AMZN,2021-11-02 20:00:03,3312.75
AMZN,2021-11-02 20:00:03,3312.75
AMZN,2021-11-02 20:00:03,3312.75
AMZN,2021-11-02 20:00:03,3312.75
amzn,2021-11-02 20:00:03,3312.75
AMZN,2021-11-02 20:00:03,3312.75
MSFT,2021-11-02 20:00:03,333.13
MSFT,2021-11-02 20:00:03,333.13
